dob,name,subj_id,hundred_m,long_jump,shot_put,high_jump,four_hundred_m,hurdles,discus,pole_vault,javelin,fifteen_hundred_m,age,points,date,athlete_id
1986-01-31,Tarmo RIITMURU,2067,11.13,6.96,13.59,1.98,51,15,43.16,4.4,51.02,275,22.409308692676248,7515,2008-06-29,878
1996-01-10,Gabriel MOORE,695,11.02,6.87,14.54,1.91,49.93,15.59,44.26,4.4,61.42,301,23.679671457905545,7514,2019-09-15,280
1984-10-01,Ben HAZELL,277,11.66,6.84,13.95,1.95,51.15,15.21,45.69,4.45,58.74,276,25.8507871321013,7514,2010-08-08,110
1984-07-24,Bas MARKIES,268,11.1,7.12,13.64,1.91,50.69,14.22,36.36,4.52,54.06,281,29.87542778918549,7514,2014-06-09,105
1987-05-21,Phillip ADAM,1690,11.05,6.97,14.07,1.93,50.65,15.29,41.44,4.7,50.2,280,23.978097193702943,7514,2011-05-13,718
1986-05-12,Tero OJALA,2084,11.38,6.89,13.36,1.86,51.32,15.71,43.1,4.8,66.05,284,23.071868583162217,7513,2009-06-07,885
1988-02-05,Yevgeniy SARANTSEV,2314,11.53,6.91,13.9,1.98,51.02,15.55,42.74,4.7,60.91,288,22.275154004106778,7513,2010-05-16,980
1988-03-14,Rico FREIMUTH,1778,11.21,7.01,12.69,1.85,51.21,14.29,44.69,4.3,60.08,282,21.34154688569473,7513,2009-07-17,755
1986-06-18,Edgars ERIŅŠ,592,11.54,7.09,13.24,1.89,48.66,15.41,44.06,4.3,56.31,271,25.0403832991102,7513,2011-07-03,225
1987-12-15,Nick ARMSTRONG,1535,11.25,7.06,14.53,1.97,50.81,14.99,40.5,4.8,49.29,291,24.344969199178646,7513,2012-04-19,647
1999-07-15,Christian GUNDERSEN,398,11.03,6.79,13.27,1.89,49.53,14.88,43.33,4.7,48.46,278,22.910335386721425,7513,2022-06-12,154
1990-10-23,Akihiko NAKAMURA,48,10.81,7.14,11.45,2,48.07,14.5,31.43,4.7,44.7,269,23.835728952772072,7513,2014-08-24,18
1988-02-05,Yevgeniy SARANTSEV,2314,11.64,7.1,14.16,1.97,52.24,15.27,42.48,4.8,61.23,286,32.596851471594796,7512,2020-09-10,980
1984-07-16,Attila SZABÓ,249,11.21,7.15,14.08,1.9,50.6,15.1,43.09,4.6,60.89,309,26.17659137577002,7512,2010-09-19,95
1993-04-04,Juuso HASSI,1094,10.97,6.99,14.05,1.84,49.28,15.11,40.63,4.5,56.41,286,25.297741273100616,7512,2018-07-22,451
1988-04-02,Nick ADCOCK,1534,11.17,6.95,14.05,2.04,49.32,14.39,34.52,4.3,53.68,285,24.123203285420946,7512,2012-05-17,646
1986-09-15,Guillaume THIERRY,737,11.45,7.1,13.96,1.89,51.81,15.14,41.81,4.7,60.69,285,26.99520876112252,7511,2013-09-13,297
1974-12-15,Cristian GASPARRO,442,11.52,6.93,13.49,1.96,50.18,14.75,37.88,4.6,60.16,282,28.555783709787818,7511,2003-07-06,173
1982-07-30,Iván Scolfaro CAETANO DA SILVA,847,11.27,7,13.57,1.97,50.65,15.14,37.44,4.6,57.01,276,26.902121834360027,7511,2009-06-24,356
1996-10-05,Suttisak SINGKHON,2019,11.09,7.28,14.87,2,50.86,15.22,42.01,4.1,55.68,296,22.759753593429156,7511,2019-07-10,862
1997-04-08,Andreas GUSTAFSSON,143,11.19,7.08,12.17,1.94,49.82,14.97,38.72,4.6,54.2,271,22.26420260095825,7511,2019-07-14,53
1994-04-13,Axel MARTIN,259,11.35,7.12,12.44,1.96,50.61,14.98,37.41,5.06,53.84,283,22.43394934976044,7511,2016-09-18,99
1994-11-03,Lucas DA SILVA CATANHEDE,1274,10.89,7.08,11.56,1.92,48.44,14.3,36.23,4.1,50.93,258,26.10814510609172,7511,2020-12-12,533
1994-10-24,Tyler BRENDEL,2187,11.09,6.94,13.68,1.84,49.65,14.72,39.17,5.05,47.02,282,26.61738535249829,7511,2021-06-06,931
1998-01-08,Markus BALLENGEE,1357,11.19,6.48,13.38,1.99,50.36,14.64,43.98,4.85,45.64,278,20.451745379876797,7511,2018-06-22,566
1988-06-24,Nick TRUBACHICK,1542,11.41,6.67,13.61,2.02,50.03,15.12,39.19,4.4,62.45,280,21.963039014373717,7510,2010-06-11,650
1984-10-01,Ben HAZELL,277,11.42,6.68,13.87,1.94,50.68,15.08,42.4,4.2,62.28,269,26.847364818617386,7510,2011-08-07,110
1988-05-01,Peter GLASS,1670,11.28,6.88,14.2,1.99,51.99,14.95,45.05,4.6,56.61,299,25.201916495550993,7510,2013-07-14,712
1987-04-28,Yunior DIAZ,2342,10.85,6.94,14.05,1.89,47.96,15.57,41.29,4.3,52.33,281,24.134154688569474,7510,2011-06-16,992
1990-02-18,Gray HORN,733,11.19,7.17,12.87,1.97,51.13,14.57,38.29,4.6,52.27,277,20.38877481177276,7510,2010-07-10,294
1979-10-24,Luca CEGLIE,1265,10.9,7.31,12.88,2,49.44,14.92,35.69,4.5,50.47,286,22.7378507871321,7510,2002-07-20,529
1991-02-08,Jérémy LELIÈVRE,1097,10.99,7.05,14.07,1.86,48.53,15.06,36.15,4.5,48.8,267,21.300479123887747,7510,2012-05-28,453
1992-07-18,Niels PITTOMVILS,1554,11.3,6.82,13.66,1.94,49.97,14.85,42.66,4.8,47.39,279,26.85284052019165,7510,2019-05-26,656
1994-01-24,Rauno LIITMÄE,1744,11.18,6.8,12.85,1.89,49.01,15.04,43.21,4.35,57.08,275,21.366187542778917,7509,2015-06-07,742
1983-10-25,Mattias CERLATI,1419,11.16,7.18,14.42,1.92,51.66,15.41,45.93,4.65,55.96,304,28.70362765229295,7509,2012-07-08,594
1993-10-08,Jorge UREÑA,1029,11.06,7.14,14.04,1.91,51.26,14.95,39.47,5.1,54.92,312,25.82067077344285,7509,2019-08-04,425
1980-02-03,Erik LARSSON,623,11.55,7.3,14.24,1.92,51.7,15.08,43.78,4.6,53.78,284,27.42505133470226,7509,2007-07-08,239
1988-04-28,Mateo SOSSAH,1383,11.58,7.07,13.15,2.05,50.33,14.83,36.23,4.4,53.11,262,22.119096509240247,7509,2010-06-11,583
1999-04-15,Finley GAIO,660,10.75,7.08,14.01,1.95,48.47,13.86,36.57,4.6,45.37,312,22.354551676933607,7509,2021-08-22,262
2000-02-08,Malik DIAKITE,1311,11.22,7,13.08,1.94,49.4,15.5,35.79,4.5,64.92,280,21.363449691991786,7508,2021-06-20,552
1989-06-10,Tomas KIRIELIUS,2135,11.21,6.82,13.68,2.05,49.96,15.14,41.51,4.26,62.3,300,22.921286789869953,7508,2012-05-12,907
1994-03-31,Josh COGDILL,1042,11.09,6.98,13.11,2.03,50.12,14.47,37.5,4.1,60.23,288,23.1129363449692,7508,2017-05-11,429
1996-09-12,Aaron BOOTH,2,11.04,7.13,13.11,1.93,51.6,15.64,43.3,4.38,59.15,277,21.661875427789184,7508,2018-05-12,1
1987-01-06,Anderson ESTEVAO VENANCIO,133,11.05,6.78,13.31,1.92,49.69,14.94,41.66,4.8,57.44,302,26.22861054072553,7508,2013-03-30,50
1987-09-17,Rene STAUSS,1760,11.24,6.73,14.33,1.99,51.32,15.54,42.19,4.8,56.05,288,29.752224503764545,7508,2017-06-18,750
1988-08-28,Tommy BARRINEAU,2140,11.3,6.88,12.8,2.04,51.19,15.12,37.14,4.85,55.91,278,23.6249144421629,7508,2012-04-13,909
1977-02-04,Nikolay TISHCHENKO,1576,11.25,7.25,13.47,1.94,51.16,14.43,38.84,4.7,50.21,285,26.31895961670089,7508,2003-06-01,665
1990-05-10,Einar Daði LÁRUSSON,606,11.17,7.28,11.42,1.98,49.32,14.82,36.12,4.9,47.57,275,21.180013689253936,7508,2011-07-15,230
1999-03-27,Jose Fernando FERREIRA SANTANA,1030,11.04,7.18,13.65,1.9,50.47,14.58,42.09,4.3,67.16,324,22.444900752908968,7507,2021-09-05,426
1980-05-14,Eugène MARTINEAU,636,11.23,6.71,12.51,1.95,49.47,15.45,37.76,4.7,61.6,273,21.163586584531142,7507,2001-07-13,246
1983-05-11,Frédéric XHONNEUX,691,11.85,6.59,13.88,1.95,49.58,15.3,39.06,4.5,60.71,257,28.0684462696783,7507,2011-06-05,279
1982-09-27,Atis VAISJUNS,245,11.27,6.94,14.07,1.99,49.88,15.27,42.02,4.4,57.5,292,26.89664613278576,7507,2009-08-20,93
1989-10-27,Ivan GRIGORYEV,840,11.11,6.99,12.81,1.98,49.42,14.98,35.87,4.6,56.29,281,22.73511293634497,7507,2012-07-22,353
1987-04-11,František STANĚK,685,11.66,6.64,14.96,2.01,52.04,15.29,39.73,4.8,62.21,286,22.21492128678987,7506,2009-06-28,274
1988-02-05,Yevgeniy SARANTSEV,2314,11.56,6.9,14.56,1.96,52.23,15.59,43.93,4.9,60.7,296,34.554414784394254,7506,2022-08-26,980
1983-03-21,Steven MARRERO,2010,11.3,6.73,14.23,1.91,49.6,16.27,48.26,4.8,53.92,288,27.359342915811087,7506,2010-07-30,858
1983-01-18,Hadi SEPEHRZAD,745,11.24,6.56,16.37,1.84,51.42,14.78,53.18,4.3,51.99,298,28.468172484599588,7506,2011-07-08,301
1985-01-31,Brent NEWDICK,326,11.04,7.08,13.39,1.94,51.03,14.86,43.13,4.45,50.67,281,29.36892539356605,7506,2014-06-15,126
1991-02-08,Jérémy LELIÈVRE,1097,11.07,7.18,13.66,1.85,49.88,14.88,40.35,4.4,47.82,264,27.408624229979466,7506,2018-07-07,453
1997-08-28,Kendrick THOMPSON,1136,10.78,7.18,13.23,1.9,49.29,14.52,32.36,4.2,62.3,288,23.83025325119781,7505,2021-06-27,473
1989-06-10,Tomas KIRIELIUS,2135,11.27,6.68,14.27,2.02,49.62,15.59,46.7,4.4,62.26,314,23.81930184804928,7505,2013-04-05,907
1991-05-21,Jonay JORDAN,1008,11.45,6.93,14.79,1.95,50.8,14.78,44.79,4.4,55.66,294,26.116358658453116,7505,2017-07-02,416
1985-11-24,Osman MUSKWE,1614,11.19,7.02,14.99,1.99,51.18,15.4,49.28,4.25,52.06,300,29.648186173853524,7505,2015-07-19,683
1997-08-10,Valentin CHARLES,2202,10.84,7.38,13.1,1.91,48.85,14.74,35.7,4.2,50.33,274,20.906228610540726,7505,2018-07-07,938
1980-07-06,Péter SKOUMAL,1709,10.95,7.26,12.55,1.86,49.11,16.01,35.46,4.9,49.39,259,27.003422313483917,7505,2007-07-08,725
1982-01-24,Hamdi DHOUIBI,749,10.99,7.12,11.69,1.84,47.8,14.51,40.42,4.61,44.22,268,21.36892539356605,7505,2003-06-08,305
1999-04-15,Finley GAIO,660,10.66,7.58,11.99,1.87,48.49,13.78,36.4,4.6,42.53,298,22.239561943874058,7505,2021-07-11,262
1995-08-04,Fredriech PRETORIUS,689,11.08,7.3,13.72,1.93,52.5,14.71,40.93,4.6,57.26,298,26.85284052019165,7504,2022-06-11,277
1989-03-16,Marcin PRZYBYŁ,1332,11.23,7.32,13.65,2.04,51.48,14.98,42.79,4.1,56.68,292,22.198494182067076,7504,2011-05-28,558
1993-09-13,Kale WOLKEN,1112,11.25,6.93,12.95,1.99,50.72,15.2,41.95,4.7,56.37,288,22.622861054072555,7504,2016-04-28,461
1986-08-13,Gonzalo BARROILHET,728,11.42,7.15,12.59,1.93,51.93,14,40.14,5.3,52.81,305,20.8186173853525,7504,2007-06-08,292
1990-06-17,Aliskasandr DZERHACHOU,120,11.26,7,15.23,1.98,52.81,15.41,47.99,4.6,50.63,295,24.10403832991102,7504,2014-07-25,47
1996-01-18,Pedro DE OLIVEIRA,1663,10.71,7.44,12.45,1.85,48.2,14.41,36.16,3.6,50.45,255,26.428473648186174,7504,2022-06-23,708
1990-05-16,Juan Carlos DE LA CRUZ,1061,11.11,6.64,13.39,1.98,49.64,14.66,40.42,4.6,50.23,279,25.09514031485284,7504,2015-06-20,437
1985-11-24,Kevin SEMPERS,1154,11.27,7.07,12.01,2.04,49.5,14.77,38.09,4.5,60.34,296,24.588637919233403,7503,2010-06-27,480
1980-03-20,Mike MARSH,1482,10.99,6.86,12.93,1.95,50.94,14.78,40.71,4.45,56.92,281,29.388090349075977,7503,2009-08-09,621
1985-01-31,Brent NEWDICK,326,11.21,7.23,13.09,1.92,51.39,14.83,43.26,4.65,52.37,287,23.274469541409992,7503,2008-05-11,126
1981-04-22,Madis KALLAS,1299,11.21,7.22,14.62,2,51.7,14.72,42.09,4.7,51.32,311,25.30321697467488,7503,2006-08-11,545
1988-02-03,Adam NEJEDLÝ,18,11.34,7.38,12.5,2.03,50.47,14.44,38.03,4.5,48.76,280,21.451060917180012,7503,2009-07-17,6
1991-06-04,José Gregorio LEMUS,1056,11.37,6.64,16.55,1.9,52.61,14.86,49.81,4,67.28,311,28.479123887748116,7502,2019-11-26,435
1987-04-02,Tim WUNDERLICH,2117,11.42,6.75,14.03,1.89,52.26,15.26,43.99,4.5,66.69,282,30.2258726899384,7502,2017-06-23,900
1988-03-17,Patrick ARBOUR,1638,11.53,7.15,14.56,1.94,53.69,15.15,48.8,4.3,65.03,301,27.34839151266256,7502,2015-07-23,697
1998-05-16,Jannis WOLFF,912,11.07,6.71,12.36,1.91,50.84,14.85,36.91,4.6,61.53,267,21.045859000684462,7502,2019-06-02,383
1980-05-14,Eugène MARTINEAU,636,11.58,7.04,12.24,1.97,50.26,15.29,40.36,4.72,60.27,278,29.352498288843258,7502,2009-09-20,246
1982-09-27,Atis VAISJUNS,245,11.31,6.92,14.03,1.95,50.81,15.21,38.6,4.8,58.31,288,22.765229295003422,7502,2005-07-03,93
1998-05-16,Ondřej KOPECKÝ,1607,11.21,7.08,13.29,1.92,50.58,14.63,41.09,4.5,52.96,280,23.058179329226558,7502,2021-06-06,679
1974-03-01,Jan PODĚBRADSKÝ,901,11.26,7.01,14.12,1.83,49.87,15.16,43.07,4.35,55.95,273,30.38193018480493,7501,2004-07-18,378
1990-12-28,Qi GUO,1710,11.14,6.97,13.34,1.96,50.05,14.37,36.79,4.8,48.26,283,23.759069130732374,7501,2014-10-01,726
1981-08-17,Damjan SITAR,462,11.29,7.19,13.28,2.07,49.43,14.7,42.12,4,44.56,272,24.87337440109514,7501,2006-07-02,181
1987-05-31,Mat CLARK,1381,11.14,6.88,12.77,1.98,50.42,16.21,38.7,4.55,61.19,265,23.90965092402464,7500,2011-04-28,582
1999-02-18,Lauri HULLEMAN,1225,11.36,7.17,12.64,1.92,50.02,15.18,38.85,4.43,60.82,274,22.354551676933607,7500,2021-06-27,513
1986-05-28,Ingmar VOS,827,11.15,7.13,12.78,1.98,49.91,15.5,38.29,4,60.42,263,20.095824777549623,7500,2006-07-02,346
1990-06-07,Michele CALVI,1469,10.87,6.91,14.6,1.83,49.82,14.32,39.88,4.25,58.85,297,22.90485968514716,7500,2013-05-03,618
1985-01-09,Yevhen NIKITIN,2317,11.29,6.59,13.93,1.86,50.08,14.97,40.02,4.7,58.58,274,26.477754962354553,7500,2011-07-03,983
1983-05-11,Frédéric XHONNEUX,691,11.78,7.05,14.1,1.96,50,15.33,39.88,4.3,57.75,263,30.29158110882957,7500,2013-08-25,279
1988-04-04,Yaroslav NOVITSKIY,2306,11.75,7.06,13.76,1.97,51.59,15.55,41.8,4.9,57.23,280,26.182067077344286,7500,2014-06-10,976
1985-03-17,Aleksandr KORZUN,69,10.75,6.83,13.05,1.98,49.57,14.95,37.5,4.5,57.18,294,23.28542094455852,7500,2008-06-29,24
1987-03-02,Jérémy SOLOT,1098,11.23,7,14.38,2.01,50.44,14.89,43.23,4.4,53.15,300,24.26009582477755,7500,2011-06-05,454
1984-06-11,Jarrod SIMS,920,11.02,7.03,12.55,1.94,49.07,15.44,39.31,4.6,52.82,275,26.803559206023273,7500,2011-04-01,386
1989-06-07,Eduard MIKHAN,595,11.17,6.65,14.09,1.83,49.92,14.81,44.88,4.7,52.3,283,30.080766598220396,7500,2019-07-07,226
1993-11-29,Daniel GOLUBOVIC,475,11.31,6.83,13.55,1.93,50.93,14.92,44.54,4.7,51.36,280,23.370294318959616,7500,2017-04-13,186
1988-02-11,Cory HOLMAN,437,10.58,7.34,12.45,2.12,51.13,13.99,36.49,4.35,47.36,310,22.253251197809718,7500,2010-05-14,172
1994-12-21,Charlie CARD-CHILDERS,368,11.23,6.49,13.59,2,51.56,14.93,41.71,4.9,58.27,293,24.594113620807665,7499,2019-07-26,141
1983-10-11,Lassi RAUNIO,1223,11.23,6.76,15.88,2.02,52.05,14.68,40.44,4.55,58.02,311,25.809719370294317,7499,2009-08-02,511
1993-01-21,Pieter BRAUN,1700,11.76,7.2,12.65,1.92,48.9,14.72,37.93,4.7,52.92,271,21.453798767967147,7499,2014-07-06,723
1986-07-24,Keisuke USHIRO,1132,11.53,6.64,13.43,1.96,51.43,15.35,47.64,4.6,63.28,291,31.052703627652292,7498,2017-08-12,470
1982-01-12,Hans VAN ALPHEN,753,11.41,6.79,14.66,1.87,50.86,15.06,39.19,4.6,62.16,279,32.68993839835729,7498,2014-09-21,308
1991-05-03,Marcus NILSSON,1339,11.24,6.75,12.48,1.88,51.32,15.05,45.45,4.5,58.9,269,22.00684462696783,7498,2013-05-05,561
1996-11-10,Ben OSE,279,11.11,6.66,12.48,1.88,49.23,15.48,37.51,5.05,56.86,273,22.39835728952772,7498,2019-04-05,112
1992-03-26,Guillermo RUGGERI,738,10.75,7.15,12.97,1.95,48.93,14.63,41.68,4,54.77,297,23.71526351813826,7498,2015-12-13,298
1992-03-01,Elvis Elli KRYUKOV,615,11.07,7.33,14.78,1.88,51.08,14.58,46.44,4.2,49.87,299,29.182751540041068,7498,2021-05-07,235
1985-08-05,Eric BROADBENT,620,10.76,7.4,13.42,2.11,48.23,14.68,32.59,4.1,44.48,289,26.809034907597535,7498,2012-05-27,237
1982-09-27,Atis VAISJUNS,245,11.46,6.88,13.64,1.99,50.55,15.11,37.99,4.4,63.89,281,18.811772758384667,7497,2001-07-20,93
1990-04-13,Aleksandr FROLOV,63,11.97,6.63,15.26,2.01,53.54,16.23,46.49,4.85,63.29,280,25.089664613278575,7497,2015-05-16,21
1988-06-24,Nick TRUBACHICK,1542,11.4,6.56,13.65,2.03,50.62,15.26,39.75,4.5,60.4,275,22.04243668720055,7497,2010-07-10,650
1979-07-16,Rudy BOURGUIGNON,1834,11.3,6.94,13.36,1.96,51.98,15.71,42.71,4.93,58.41,287,33.11430527036276,7497,2012-08-26,782
1983-01-18,Hadi SEPEHRZAD,745,11.09,6.92,15.65,1.9,51.16,14.66,50.08,4.2,55.25,319,26.510609171800137,7497,2009-07-23,301
1999-04-15,Finley GAIO,660,11,7.48,14.02,1.75,48.48,14.37,37.42,4.3,53.09,288,20.438056125941138,7497,2019-09-22,262
1997-01-25,TJ LAWSON,2035,11.02,7.12,10.31,2.03,49.24,14.88,41.37,4.5,51.13,277,20.175222450376456,7497,2017-03-30,866
1974-07-17,Lionel MARCENY,1253,11.1,7.68,12.71,1.84,51.7,14.32,37.61,4.85,49.65,287,30.885694729637233,7497,2005-06-05,524
1989-10-04,Matthew JOHNSON,1407,10.91,6.92,13.2,1.86,49.47,14.95,42.87,4.4,61.15,300,23.600273785078713,7496,2013-05-11,589
1996-10-23,Keisuke OKUDA,1131,10.84,6.96,12.51,1.88,49.1,15.01,37.92,4.5,58.51,283,23.928815879534564,7496,2020-09-27,469
1996-01-09,Aleksandar GRNOVIĆ,61,11.06,7.33,14.5,1.9,50.88,14.49,40.01,4.2,57.6,300,25.36892539356605,7496,2021-05-23,20
1993-04-09,James TURNER,887,10.98,6.76,13.89,1.88,48.65,15.12,41.08,4.5,56.1,290,22.102669404517453,7496,2015-05-17,374
1996-09-02,Harry MASLEN,762,11.08,7.22,12.34,1.92,49.9,14.83,36.93,4.65,53.68,278,21.590691307323752,7496,2018-04-06,313
1998-01-11,Luca DIECKMANN,1268,10.98,6.93,13.26,1.95,48.96,14.9,39.16,4.4,45.72,267,20.42984257357974,7496,2018-06-17,531
1987-11-13,Martin BROCKMAN,1363,11.48,7.33,14,1.92,49.57,15.41,41.79,4.6,44.82,269,26.529774127310063,7496,2014-05-25,571
1982-12-16,Hans Olav ULDAL,752,11.23,6.99,13.53,1.85,50.95,15.09,43.01,4.5,60,281,21.689253935660506,7495,2004-08-24,307
1995-04-12,Mitch MODIN,1500,10.9,7.22,13.47,2,50.91,15.36,38.33,4.55,58.95,303,23.227926078028748,7495,2018-07-04,634
1991-05-21,Jonay JORDAN,1008,11.42,7.09,14.31,1.98,50.5,14.66,44.73,4.25,55.35,300,24.046543463381244,7495,2015-06-07,416
1985-11-28,Patrick SPINNER,1642,11.04,7.4,14.28,1.93,50.26,15.07,37.83,4.5,55.29,300,28.487337440109513,7495,2014-05-25,699
1991-02-08,Jérémy LELIÈVRE,1097,11.19,6.9,14.36,1.84,48.89,14.89,36.47,4.6,49.13,263,31.37577002053388,7495,2022-06-25,453
1973-05-23,Klaus AMBROSCH,1162,11.11,6.54,13.82,1.91,50.79,14.88,40.91,4.55,63.45,289,29.333333333333332,7494,2002-09-22,484
2000-10-05,Lorenzo MODUGNO,1258,11.87,6.81,13.68,2.04,51.63,15.64,40.6,4.65,58.47,263,21.568788501026695,7494,2022-05-01,526
1989-03-08,Thomas FITZSIMONS,2098,11.2,6.7,12.79,1.92,49.87,15.2,39.84,4.6,54.88,263,28.292950034223136,7494,2017-06-23,891
1987-12-08,David SAZIMA,513,11.06,7.21,12.02,2.06,51.21,14.88,33.31,4.9,52.39,283,21.478439425051334,7494,2009-05-31,201
1988-01-12,Jonas FRINGELI,997,11.25,7.05,13.54,1.86,49.16,14.6,39.17,4.5,49.29,270,24.698151950718685,7494,2012-09-23,412
1984-07-23,Stephen CAIN,1998,11.53,6.51,14.29,1.95,51.9,15.02,40.56,4.8,63.34,284,29.697467488021903,7493,2014-04-04,851
1992-04-01,Martin ROE,1367,11.2,6.9,14.65,1.86,51.16,16.03,44.87,4.35,63.31,280,22.086242299794662,7493,2014-05-03,574
1993-11-29,Daniel GOLUBOVIC,475,11.34,6.56,13.41,1.93,50.7,15.08,46.68,4.4,61.46,285,23.45242984257358,7493,2017-05-13,186
1990-06-07,Michele CALVI,1469,10.82,6.78,14.45,1.8,50.72,14.33,42.2,4.4,59.2,298,24.079397672826833,7493,2014-07-06,618
1987-11-13,Martin BROCKMAN,1363,11.18,7.26,14.29,2.04,49.47,15.56,38.37,3.8,57.69,278,24.1533196440794,7493,2012-01-08,571
1987-12-08,David SAZIMA,513,11.22,6.86,12.37,2.08,50.38,15.22,32.5,5,56.24,282,23.471594798083505,7493,2011-05-29,201
1999-07-03,Vilém STRÁSKÝ,2227,10.75,7.27,13.12,1.89,50.16,14.61,36.79,4.5,51.18,285,22.924024640657084,7493,2022-06-05,945
1984-11-04,Aleksandr KISLOV,66,11.45,6.79,14.6,2.04,53.37,14.83,42.88,5.1,49.1,295,26.65845311430527,7493,2011-07-03,22
1982-12-16,Hans Olav ULDAL,752,11.17,6.98,13.1,1.78,50.79,14.53,46.43,4.6,57.08,291,27.578370978781656,7492,2010-07-15,307
1990-06-07,Michele CALVI,1469,11.06,6.93,14.98,1.8,51.26,14.31,47.25,4.4,56.34,308,24.11498973305955,7492,2014-07-19,618
1987-06-27,Luiz Alberto DE ARAUJO,1286,11.11,6.85,15.43,1.89,50.47,14.82,45.16,4.55,50.31,300,31.835728952772072,7492,2019-04-28,537
1992-11-30,Darko PEŠIĆ,493,11.37,7.12,14.29,1.97,51.51,14.77,43.68,4.3,57.16,295,20.522929500342233,7491,2013-06-09,195
1996-05-14,Nathan HITE,1522,10.95,6.93,13.87,1.89,48.8,15.22,43.13,4.4,53.11,291,21.872689938398356,7491,2018-03-29,641
1996-11-10,Ben OSE,279,11.12,7.24,12.77,1.91,50.05,14.87,37.82,4.8,52.97,287,21.4839151266256,7491,2018-05-06,112
1976-08-08,Óscar GONZÁLEZ,2370,11.34,7.16,13.14,2,50.19,15.45,40.5,4.6,48.99,271,30.00684462696783,7491,2006-08-11,1006
1977-12-12,Dean MACEY,525,11.33,7.21,15.4,2.07,49.44,14.77,45.64,4.4,45.88,330,30.584531143052704,7491,2008-07-13,203
1996-02-16,Axel HUBERT,258,11.04,7.18,14.9,1.88,52.77,14.88,39.1,4.6,61.27,301,23.132101300479125,7490,2019-04-05,98
1990-02-18,Gray HORN,733,11.05,7.32,12.21,2.02,50.52,14.74,37.54,4.5,46.39,272,19.310061601642712,7490,2009-06-11,294
1988-03-14,Miller MOSS,1494,10.79,6.82,14.07,1.93,48.09,14.75,46.08,4.6,34.04,290,25.27310061601643,7490,2013-06-22,630
1998-02-05,Karel TILGA,1113,11.38,7.23,13.85,2.08,50.12,15.22,40.92,3.77,60.66,288,19.51813826146475,7489,2017-08-13,462
1997-11-20,Risto LILLEMETS,1786,11.38,6.95,12.29,2.09,50.71,14.93,40.09,4.52,53.06,278,19.5564681724846,7489,2017-06-11,761
1982-11-26,Mykola SHULGA,1512,11.23,6.87,14.27,1.89,50.32,14.75,46.23,4.4,51.97,288,24.61327857631759,7489,2007-07-08,638
1988-01-12,Jonas FRINGELI,997,11.43,6.97,12.88,1.95,49.74,14.85,37.74,4.8,48.1,265,23.6249144421629,7489,2011-08-28,412
1993-06-04,Ser WHITAKER,1909,10.81,7.05,13.52,1.93,50.74,14.6,34.38,4.55,60.21,297,22.940451745379878,7488,2016-05-13,812
1983-07-04,Łukasz PŁACZEK,2372,11.02,7.54,12.74,2.01,49.87,15.64,35.42,4.1,57.85,276,21.998631074606433,7488,2005-07-03,1007
1987-11-13,Martin BROCKMAN,1363,11.35,6.9,13.41,2.03,50.22,15.42,39.69,4.4,53.96,268,23.731690622861056,7488,2011-08-07,571
1993-11-09,Yufei HU,2337,11.08,6.86,13.21,1.95,49.94,14.37,43.52,4.2,53.79,288,21.87542778918549,7488,2015-09-25,989
1992-11-25,Sergey TIMSHIN,1914,11.51,7.29,13.43,1.96,50.51,15.01,41.47,4.8,52.7,295,28.49828884325804,7488,2021-05-26,814
1986-07-24,Keisuke USHIRO,1132,11.61,6.67,13.65,1.95,50.99,15.38,46.04,4.7,62.02,291,31.592060232717316,7487,2018-02-25,470
1995-03-04,Taavi TŠERNJAVSKI,2036,11.33,6.77,13.06,1.91,49.94,15.26,45.16,4.3,57.47,271,19.54277891854894,7487,2014-09-18,867
1996-10-23,Keisuke OKUDA,1131,10.9,6.95,13.3,1.92,49.39,15.42,39.19,4.5,57.4,287,23.750855578370977,7487,2020-07-24,469
1992-01-22,Reinis KRĒGERS,1752,11.23,7.01,13.8,1.93,50.79,15.76,43.93,4.5,57.35,282,26.401095140314855,7487,2018-06-17,746
1991-05-21,Jonay JORDAN,1008,11.3,7.13,14.8,2.05,50.68,14.66,40.61,4.42,53.9,313,25.04312114989733,7487,2016-06-05,416
1994-03-29,Mario ARANCÓN,1345,10.98,7.27,12.65,1.97,50.86,14.89,38.47,4.3,52.96,274,23.184120465434635,7487,2017-06-04,563
1994-03-03,Nico BECKERS,1545,10.92,7.23,14.33,2.04,48.94,15.49,39.17,4.2,46.26,286,23.312799452429843,7487,2017-06-25,653
1984-04-19,Mikhail LOGVINENKO,1485,11.45,7.02,12.38,1.95,49.6,14.63,40.4,4.9,42.19,267,21.204654346338124,7487,2005-07-03,623
1991-09-27,Dakotah KEYS,452,11.18,6.69,12.58,1.96,50.59,15.17,36.59,4.7,61.91,274,21.73579739904175,7486,2013-06-22,177
1989-07-13,Ramo KASK,1735,11.87,7.05,12.57,1.92,50.63,15.17,43.73,4.8,57.96,277,24.980150581793293,7486,2014-07-06,737
1987-06-27,Luiz Alberto DE ARAUJO,1286,11.12,6.88,14.79,1.89,52.63,15.28,46.28,4.88,55.65,304,30.781656399726216,7486,2018-04-08,537
1989-10-22,Bastien AUZEIL,270,11.24,7.4,15.15,1.94,52.31,15.01,41.72,4.85,54.2,321,23.61122518822724,7486,2013-06-02,107
